From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),VWS (m/s),CH4 (),Xylene (ug/m3),AT (degree C),RF (mm)
2021-12-02 22:00:00,2021-12-02 23:00:00,200.43,290.65,,57.42,,47.02,1.1,1.39,15.71,2.75,,,,89.1,0.26,312.14,217.93,,,0.68,,,0.0
2021-12-02 23:00:00,2021-12-03 00:00:00,229.83,329.7,,67.31,,47.0,0.99,1.39,15.55,2.69,,,,89.1,0.24,308.28,218.07,,,0.68,,,0.0
2021-12-03 00:00:00,2021-12-03 01:00:00,191.42,277.73,,44.87,,46.37,2.46,1.4,15.45,2.52,,,,89.1,0.26,321.18,218.05,,,0.68,,,0.0
2021-12-03 01:00:00,2021-12-03 02:00:00,41.02,59.58,,43.6,,45.26,2.42,1.4,15.3,2.49,,,,89.1,0.29,315.77,217.98,,,0.68,,,0.0
2021-12-03 02:00:00,2021-12-03 03:00:00,119.57,175.2,,40.11,,43.01,2.38,1.39,15.14,2.47,,,,89.1,0.26,315.89,218.28,,,0.68,,,0.0
2021-12-03 03:00:00,2021-12-03 04:00:00,194.22,281.93,,38.33,,41.11,2.33,1.37,15.16,2.47,,,,89.1,0.3,319.29,218.43,,,0.68,,,0.0
2021-12-03 04:00:00,2021-12-03 05:00:00,84.45,122.17,,34.81,,40.42,2.36,1.36,15.14,2.48,,,,89.1,0.33,318.44,218.62,,,0.68,,,0.0
2021-12-03 05:00:00,2021-12-03 06:00:00,92.2,132.58,,33.89,,40.64,2.35,1.36,15.15,2.52,,,,89.1,0.26,311.73,218.53,,,0.68,,,0.0
2021-12-03 06:00:00,2021-12-03 07:00:00,68.45,99.4,,37.8,,41.02,2.33,1.36,15.18,2.58,,,,89.1,0.27,313.98,218.55,,,0.68,,,0.0
2021-12-03 07:00:00,2021-12-03 08:00:00,107.38,157.75,,41.8,,41.84,2.36,1.36,15.3,2.65,,,,89.1,0.35,322.06,218.4,,,0.68,,,0.0
2021-12-03 08:00:00,2021-12-03 09:00:00,124.75,184.05,,50.61,,43.77,2.43,1.35,15.4,2.73,,,,89.1,0.43,310.39,218.32,,,0.68,,,0.0
2021-12-03 09:00:00,2021-12-03 10:00:00,180.2,273.75,,62.23,,44.69,2.5,1.34,15.59,2.78,,,,88.8,0.72,184.27,218.05,,,0.68,,,0.0
2021-12-03 10:00:00,2021-12-03 11:00:00,262.9,396.55,,59.72,,45.61,2.54,1.34,15.64,2.81,,,,76.53,1.26,133.22,218.22,,,0.68,,,0.0
2021-12-03 11:00:00,2021-12-03 12:00:00,76.2,118.0,,55.02,,45.92,2.54,1.35,15.82,2.82,,,,71.95,0.98,103.05,218.5,,,0.68,,,0.0
2021-12-03 12:00:00,2021-12-03 13:00:00,689.0,,,59.91,,,3.5,,,,,,,67.43,1.28,344.51,220.1,,,0.68,,,
2021-12-03 13:00:00,2021-12-03 14:00:00,664.95,778.65,,58.21,,,3.33,,,,,,,62.04,1.72,96.75,220.28,,,0.68,,,
2021-12-03 14:00:00,2021-12-03 15:00:00,27.3,39.53,,54.44,,,2.23,,,,,,,60.19,1.26,353.94,220.47,,,0.68,,,
2021-12-03 15:00:00,2021-12-03 16:00:00,32.57,49.45,,53.32,,,2.41,,,,,,,56.67,0.95,353.33,220.28,,,0.68,,,
2021-12-03 16:00:00,2021-12-03 17:00:00,129.88,196.47,,68.3,,,2.39,,,,,,,62.78,0.69,352.22,220.28,,,0.68,,,
2021-12-03 17:00:00,2021-12-03 18:00:00,481.78,705.02,,100.38,,,1.97,,,,,,,75.13,0.52,350.21,219.73,,,0.68,,,
2021-12-03 18:00:00,2021-12-03 19:00:00,210.73,313.77,,96.35,,,2.44,,,,,,,84.67,0.43,349.33,219.78,,,0.68,,,
2021-12-03 19:00:00,2021-12-03 20:00:00,156.43,232.72,,85.76,,,3.91,,,,,,,88.33,0.39,350.0,219.5,,,0.68,,,
2021-12-03 20:00:00,2021-12-03 21:00:00,125.97,194.58,,79.76,,,4.42,,,,,,,89.1,0.35,343.65,219.75,,,0.68,,,
2021-12-03 21:00:00,2021-12-03 22:00:00,152.68,234.02,,68.04,,,4.72,,,,,,,89.1,0.26,343.2,219.55,,,0.68,,,
2021-12-03 22:00:00,2021-12-03 23:00:00,168.1,252.95,,56.47,,,5.54,,,,,,,89.1,0.4,336.19,219.33,,,0.68,,,
2021-12-03 23:00:00,2021-12-04 00:00:00,152.93,231.67,,43.8,,,6.71,,,,,,,89.1,0.64,334.93,219.03,,,0.68,,,
2021-12-04 00:00:00,2021-12-04 01:00:00,142.17,211.98,,37.96,,,5.54,,,,,,,89.1,0.63,331.92,218.88,,,0.68,,,
2021-12-04 01:00:00,2021-12-04 02:00:00,192.3,279.45,,35.48,,,6.17,,,,,,,89.1,0.57,328.65,218.4,,,0.68,,,
2021-12-04 02:00:00,2021-12-04 03:00:00,134.4,195.18,,33.19,,,7.17,,,,,,,89.1,0.46,329.57,218.2,,,0.68,,,
2021-12-04 03:00:00,2021-12-04 04:00:00,97.8,142.38,,35.48,,,7.32,,,,,,,89.1,0.43,327.12,218.03,,,0.68,,,
2021-12-04 04:00:00,2021-12-04 05:00:00,143.85,208.65,,41.23,,,7.01,,,,,,,89.1,0.4,322.95,218.03,,,0.68,,,
2021-12-04 05:00:00,2021-12-04 06:00:00,145.3,208.95,,36.65,,,7.62,,,,,,,89.1,0.32,318.47,217.75,,,0.68,,,
2021-12-04 06:00:00,2021-12-04 07:00:00,70.6,103.07,,33.97,,,8.32,,,,,,,89.1,0.33,316.76,217.95,,,0.68,,,
2021-12-04 07:00:00,2021-12-04 08:00:00,138.68,203.18,,36.63,,,8.02,,,,,,,89.1,0.32,328.59,218.12,,,0.68,,,
2021-12-04 08:00:00,2021-12-04 09:00:00,287.65,416.23,,59.9,,,7.96,,,,,,,89.1,0.54,276.54,218.1,,,0.68,,,
2021-12-04 09:00:00,2021-12-04 10:00:00,133.57,198.32,,82.0,,,8.01,,,,,,,78.76,0.64,84.0,219.23,,,0.78,,,
2021-12-04 10:00:00,2021-12-04 11:00:00,107.68,169.62,,91.97,,,7.93,,,,,,,58.41,2.0,93.89,220.5,,,0.68,,,
2021-12-04 11:00:00,2021-12-04 12:00:00,228.62,351.9,,50.35,,,7.11,,,,,,,49.36,2.55,93.47,220.5,,,0.68,,,
2021-12-04 12:00:00,2021-12-04 13:00:00,64.0,99.82,,45.51,,,3.92,,,,,,,45.42,3.25,6.11,220.88,,,0.68,,,
2021-12-04 13:00:00,2021-12-04 14:00:00,68.35,111.42,,44.21,,,2.62,,,,,,,43.89,2.23,91.81,220.53,,,0.68,,,
2021-12-04 14:00:00,2021-12-04 15:00:00,145.1,224.8,,40.75,,,2.07,,,,,,,44.28,1.71,1.2,220.3,,,0.68,,,
2021-12-04 15:00:00,2021-12-04 16:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-04 16:00:00,2021-12-04 17:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-04 17:00:00,2021-12-04 18:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-04 18:00:00,2021-12-04 19:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-04 19:00:00,2021-12-04 20:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-04 20:00:00,2021-12-04 21:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-04 21:00:00,2021-12-04 22:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-04 22:00:00,2021-12-04 23:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-04 23:00:00,2021-12-05 00:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-05 00:00:00,2021-12-05 01:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-05 01:00:00,2021-12-05 02:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-05 02:00:00,2021-12-05 03:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-05 03:00:00,2021-12-05 04:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-05 04:00:00,2021-12-05 05:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-05 05:00:00,2021-12-05 06:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-05 06:00:00,2021-12-05 07:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-05 07:00:00,2021-12-05 08:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-05 08:00:00,2021-12-05 09:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-05 09:00:00,2021-12-05 10:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-05 10:00:00,2021-12-05 11:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-05 11:00:00,2021-12-05 12:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-05 12:00:00,2021-12-05 13:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-05 13:00:00,2021-12-05 14:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-05 14:00:00,2021-12-05 15:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-05 15:00:00,2021-12-05 16:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-05 16:00:00,2021-12-05 17:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-05 17:00:00,2021-12-05 18:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-05 18:00:00,2021-12-05 19:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-05 19:00:00,2021-12-05 20:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-05 20:00:00,2021-12-05 21:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-05 21:00:00,2021-12-05 22:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-05 22:00:00,2021-12-05 23:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-05 23:00:00,2021-12-06 00:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-06 00:00:00,2021-12-06 01:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-06 01:00:00,2021-12-06 02:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-06 02:00:00,2021-12-06 03:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-06 03:00:00,2021-12-06 04:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-06 04:00:00,2021-12-06 05:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-06 05:00:00,2021-12-06 06:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-06 06:00:00,2021-12-06 07:00:00,,,,23.33,,49.51,2.43,1.39,15.34,2.77,,,,,0.29,329.72,218.6,,,0.68,,,0.0
2021-12-06 07:00:00,2021-12-06 08:00:00,76.0,173.95,,19.58,,45.46,2.44,1.4,15.21,2.78,,,,89.1,0.36,324.99,218.5,,,0.68,,,0.0
2021-12-06 08:00:00,2021-12-06 09:00:00,,,,22.05,,49.27,2.46,1.39,15.21,2.74,,,,,0.44,323.15,218.4,,,0.68,,,0.0
2021-12-06 09:00:00,2021-12-06 10:00:00,,,,32.05,,50.58,2.47,1.37,15.3,2.71,,,,89.08,0.6,214.44,218.35,,,0.68,,,0.0
2021-12-06 10:00:00,2021-12-06 11:00:00,,,,36.09,,49.34,2.48,1.33,15.54,2.73,,,,74.69,1.06,148.62,218.05,,,0.68,,,0.0
2021-12-06 11:00:00,2021-12-06 12:00:00,,,,28.45,,44.62,2.44,1.28,15.74,2.75,,,,,1.12,7.87,220.1,,,0.68,,,0.0
2021-12-06 12:00:00,2021-12-06 13:00:00,,,,23.86,,41.61,2.44,1.24,16.44,2.82,,,,,2.01,5.51,220.47,,,0.68,,,0.0
2021-12-06 13:00:00,2021-12-06 14:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-06 14:00:00,2021-12-06 15:00:00,309.4,420.27,,22.25,,37.7,2.52,1.23,16.69,2.69,,,,55.24,1.35,239.97,220.37,,,0.68,,,0.0
2021-12-06 15:00:00,2021-12-06 16:00:00,68.03,93.77,,23.63,,36.24,2.51,1.24,16.52,2.66,,,,57.4,1.02,355.08,220.33,,,0.68,,,0.0
2021-12-06 16:00:00,2021-12-06 17:00:00,32.77,54.7,,35.37,,38.07,2.59,1.25,15.9,2.63,,,,64.66,0.69,353.3,220.13,,,0.68,,,0.0
2021-12-06 17:00:00,2021-12-06 18:00:00,81.45,117.7,,46.61,,43.66,2.63,1.29,15.86,2.61,,,,82.33,0.49,174.46,219.65,,,0.68,,,0.0
2021-12-06 18:00:00,2021-12-06 19:00:00,252.8,348.0,,40.84,,50.19,2.55,1.31,15.85,2.62,,,,88.24,0.28,122.67,219.57,,,0.68,,,0.0
2021-12-06 19:00:00,2021-12-06 20:00:00,109.93,150.43,,34.76,,61.81,2.48,1.34,15.85,2.66,,,,89.1,0.45,339.42,219.1,,,0.68,,,0.0
2021-12-06 20:00:00,2021-12-06 21:00:00,285.63,380.3,,31.76,,71.04,2.37,1.35,15.87,2.71,,,,89.1,0.65,336.73,218.9,,,0.68,,,0.0
2021-12-06 21:00:00,2021-12-06 22:00:00,97.75,133.1,,26.11,,71.78,2.35,1.38,15.79,2.77,,,,89.1,0.63,332.66,218.25,,,0.68,,,0.0
2021-12-06 22:00:00,2021-12-06 23:00:00,111.7,158.7,,24.6,,63.87,2.29,1.39,15.71,2.78,,,,89.1,0.5,304.22,217.7,,,0.68,,,0.0
2021-12-06 23:00:00,2021-12-07 00:00:00,633.9,953.4,,24.44,,54.41,2.32,1.39,15.5,2.78,,,,89.1,0.35,300.92,217.8,,,0.68,,,0.0
2021-12-07 00:00:00,2021-12-07 01:00:00,205.73,300.4,,45.66,,48.97,11.36,1.39,15.43,2.77,,,,89.1,0.47,317.91,217.83,,,0.68,,,0.0
2021-12-07 01:00:00,2021-12-07 02:00:00,87.6,118.63,,39.99,,48.58,16.79,1.39,15.24,2.73,,,,89.1,0.42,318.08,217.9,,,0.68,,,0.0
2021-12-07 02:00:00,2021-12-07 03:00:00,112.87,149.97,,39.3,,45.26,14.8,1.39,15.16,2.66,,,,89.1,0.42,323.84,217.9,,,0.68,,,0.0
2021-12-07 03:00:00,2021-12-07 04:00:00,109.07,142.27,,33.59,,43.75,11.27,1.38,15.15,2.6,,,,89.1,0.36,318.78,217.8,,,0.68,,,0.0
2021-12-07 04:00:00,2021-12-07 05:00:00,81.2,106.55,,36.8,,42.38,13.21,1.37,15.12,2.55,,,,89.1,0.34,315.16,217.65,,,0.68,,,0.0
2021-12-07 05:00:00,2021-12-07 06:00:00,60.1,79.8,,37.37,,41.14,12.98,1.36,15.12,2.52,,,,89.1,0.33,318.78,217.7,,,0.68,,,0.0
2021-12-07 06:00:00,2021-12-07 07:00:00,91.7,120.4,,40.6,,40.49,11.53,1.35,15.14,2.54,,,,89.1,0.27,322.24,217.95,,,0.68,,,0.0
2021-12-07 07:00:00,2021-12-07 08:00:00,121.0,157.5,,46.68,,41.24,11.95,1.35,15.23,2.56,,,,89.1,0.28,313.99,218.3,,,0.68,,,0.0
2021-12-07 08:00:00,2021-12-07 09:00:00,130.25,172.35,,49.98,,42.08,10.34,1.35,15.37,2.59,,,,89.1,0.39,278.48,217.8,,,0.68,,,0.0
2021-12-07 09:00:00,2021-12-07 10:00:00,93.27,127.73,,58.22,,41.45,10.09,1.32,15.54,2.68,,,,85.92,1.02,153.48,217.77,,,0.68,,,0.0
2021-12-07 10:00:00,2021-12-07 11:00:00,79.67,111.5,,60.13,,41.77,11.24,1.28,16.14,2.81,,,,62.74,1.02,198.87,220.03,,,0.9,,,0.0
2021-12-07 11:00:00,2021-12-07 12:00:00,103.9,145.57,,48.49,,39.42,10.76,1.29,16.77,2.84,,,,55.5,2.17,180.04,220.07,,,0.68,,,0.0
2021-12-07 12:00:00,2021-12-07 13:00:00,74.18,103.93,,42.19,,37.87,8.87,1.27,17.34,2.82,,,,50.31,3.2,98.42,220.53,,,0.68,,,0.0
2021-12-07 13:00:00,2021-12-07 14:00:00,42.02,61.1,,38.38,,34.88,10.06,1.28,17.51,2.75,,,,44.44,2.25,3.76,220.32,,,0.68,,,0.0
2021-12-07 14:00:00,2021-12-07 15:00:00,42.37,64.57,,35.4,,32.8,8.43,1.31,16.73,2.66,,,,44.75,1.51,236.9,220.13,,,0.68,,,0.0
2021-12-07 15:00:00,2021-12-07 16:00:00,162.3,221.23,,40.65,,31.53,6.2,1.32,16.36,2.61,,,,45.0,1.07,355.17,220.17,,,0.68,,,0.0
2021-12-07 16:00:00,2021-12-07 17:00:00,94.6,164.15,,56.51,,31.93,3.29,1.33,15.99,2.56,,,,50.29,0.76,350.04,219.9,,,0.68,,,0.0
2021-12-07 17:00:00,2021-12-07 18:00:00,31.7,43.5,,92.02,,40.23,4.97,1.33,15.71,2.55,,,,67.35,0.58,350.17,219.53,,,0.68,,,0.0
2021-12-07 18:00:00,2021-12-07 19:00:00,36.6,52.65,,85.39,,51.74,6.07,1.34,15.4,2.53,,,,81.3,0.47,352.45,219.4,,,0.68,,,0.0
2021-12-07 19:00:00,2021-12-07 20:00:00,59.9,84.6,,82.99,,58.95,5.86,1.35,15.27,2.54,,,,87.05,0.34,351.23,219.1,,,0.68,,,0.0
2021-12-07 20:00:00,2021-12-07 21:00:00,86.0,118.52,,77.56,,54.52,6.22,1.35,15.2,2.58,,,,89.0,0.18,337.45,219.05,,,0.68,,,0.0
2021-12-07 21:00:00,2021-12-07 22:00:00,61.9,86.03,,64.62,,54.11,7.42,1.36,15.16,2.57,,,,89.1,0.59,344.02,218.77,,,0.68,,,0.0
2021-12-07 22:00:00,2021-12-07 23:00:00,142.12,193.35,,55.32,,53.31,6.92,1.36,15.18,2.61,,,,89.1,0.63,338.13,218.62,,,0.68,,,0.0
2021-12-07 23:00:00,2021-12-08 00:00:00,112.1,150.7,,50.02,,52.05,8.29,1.35,15.14,2.66,,,,89.1,0.61,329.62,218.0,,,0.68,,,0.0
2021-12-08 00:00:00,2021-12-08 01:00:00,76.77,104.0,,25.09,,49.09,4.92,1.36,15.19,2.72,,,,89.1,0.35,234.15,217.43,,,0.68,,,0.0
2021-12-08 01:00:00,2021-12-08 02:00:00,32.05,43.85,,23.26,,46.59,5.06,1.37,15.25,2.76,,,,89.1,0.37,192.57,217.0,,,0.68,,,0.0
2021-12-08 02:00:00,2021-12-08 03:00:00,389.45,531.8,,24.42,,42.32,5.04,1.39,15.42,2.75,,,,89.1,0.33,207.89,217.4,,,0.68,,,0.0
2021-12-08 03:00:00,2021-12-08 04:00:00,356.0,489.97,,24.87,,40.16,4.93,1.39,15.53,2.69,,,,89.1,0.29,243.9,217.2,,,0.68,,,0.0
2021-12-08 04:00:00,2021-12-08 05:00:00,143.05,195.55,,25.09,,38.05,4.86,1.39,15.62,2.72,,,,89.1,0.35,195.81,217.1,,,0.68,,,0.0
2021-12-08 05:00:00,2021-12-08 06:00:00,108.4,148.3,,24.39,,37.25,4.67,1.39,15.75,2.55,,,,89.1,0.32,204.47,217.1,,,0.68,,,0.0
2021-12-08 06:00:00,2021-12-08 07:00:00,26.83,36.3,,21.95,,35.88,4.8,1.38,15.74,2.5,,,,89.1,0.26,249.83,217.2,,,0.68,,,0.0
2021-12-08 07:00:00,2021-12-08 08:00:00,24.67,37.53,,22.65,,38.12,4.51,1.38,15.74,2.49,,,,89.1,0.34,297.49,217.2,,,0.68,,,0.0
2021-12-08 08:00:00,2021-12-08 09:00:00,115.47,179.0,,29.94,,38.78,4.08,1.36,15.63,2.45,,,,89.1,0.59,186.42,217.3,,,0.68,,,0.0
2021-12-08 09:00:00,2021-12-08 10:00:00,115.3,188.8,,37.94,,41.92,3.97,1.3,15.73,2.61,,,,66.15,0.38,9.7,219.4,,,0.68,,,0.0
2021-12-08 10:00:00,2021-12-08 11:00:00,96.7,161.57,,34.65,,42.08,4.67,1.27,16.04,2.76,,,,55.3,1.64,120.42,220.17,,,0.68,,,0.0
2021-12-08 11:00:00,2021-12-08 12:00:00,77.88,127.67,,27.06,,41.22,4.76,1.23,16.25,2.75,,,,48.2,2.15,7.47,220.03,,,0.68,,,0.0
2021-12-08 12:00:00,2021-12-08 13:00:00,57.3,92.1,,19.63,,39.29,5.19,1.21,16.92,2.78,,,,41.07,3.0,11.04,220.4,,,0.68,,,0.0
2021-12-08 13:00:00,2021-12-08 14:00:00,39.8,66.95,,19.85,,38.36,5.4,1.23,16.61,2.72,,,,41.22,2.06,93.38,220.27,,,0.68,,,0.0
2021-12-08 14:00:00,2021-12-08 15:00:00,54.6,92.93,,19.09,,35.84,4.58,1.28,15.98,2.66,,,,42.82,1.48,178.44,220.03,,,0.68,,,0.0
2021-12-08 15:00:00,2021-12-08 16:00:00,43.0,73.67,,22.22,,34.54,3.72,1.31,15.76,2.63,,,,44.89,0.99,352.62,220.07,,,0.68,,,0.0
2021-12-08 16:00:00,2021-12-08 17:00:00,36.1,61.7,,29.05,,34.14,3.31,1.33,15.68,2.63,,,,47.28,0.78,353.58,220.0,,,0.68,,,0.0
2021-12-08 17:00:00,2021-12-08 18:00:00,54.1,81.2,,53.78,,40.03,3.56,1.35,15.42,2.6,,,,69.9,0.55,351.77,219.5,,,0.68,,,0.0
2021-12-08 18:00:00,2021-12-08 19:00:00,41.72,64.55,,50.73,,49.68,4.3,1.38,15.47,2.62,,,,83.72,0.45,345.91,219.3,,,0.68,,,0.0
2021-12-08 19:00:00,2021-12-08 20:00:00,31.93,50.93,,46.74,,64.86,4.61,1.39,15.65,2.62,,,,89.1,0.17,313.6,219.07,,,0.68,,,0.0
2021-12-08 20:00:00,2021-12-08 21:00:00,41.0,65.1,,42.55,,66.11,5.23,1.39,15.72,2.58,,,,89.1,0.55,343.67,218.83,,,0.68,,,0.0
2021-12-08 21:00:00,2021-12-08 22:00:00,308.77,161.63,,37.22,,60.61,5.03,1.38,15.82,2.57,,,,89.1,0.63,338.25,218.45,,,0.68,,,0.0
2021-12-08 22:00:00,2021-12-08 23:00:00,,,,31.95,,61.17,5.22,1.36,15.81,2.54,,,,89.1,0.62,334.68,218.1,,,0.68,,,0.0
2021-12-08 23:00:00,2021-12-09 00:00:00,342.2,467.6,,49.09,,63.97,6.2,1.35,15.77,2.54,,,,89.1,0.32,234.16,217.3,,,0.68,,,0.0
2021-12-09 00:00:00,2021-12-09 01:00:00,60.0,90.75,,46.45,,64.67,2.38,1.36,15.75,2.6,,,,89.1,0.41,186.01,217.2,,,0.68,,,0.0
2021-12-09 01:00:00,2021-12-09 02:00:00,109.57,169.47,,46.18,,56.08,2.44,1.36,15.72,2.66,,,,89.1,0.35,176.97,217.0,,,0.68,,,0.0
2021-12-09 02:00:00,2021-12-09 03:00:00,69.5,106.75,,45.61,,52.34,2.44,1.36,15.62,2.7,,,,89.1,0.42,184.93,216.95,,,0.68,,,0.0
2021-12-09 03:00:00,2021-12-09 04:00:00,58.0,92.17,,41.43,,50.46,2.47,1.38,15.25,2.75,,,,89.1,0.36,180.95,217.13,,,0.68,,,0.0
2021-12-09 04:00:00,2021-12-09 05:00:00,62.6,99.23,,39.63,,48.45,2.46,1.39,15.07,2.75,,,,89.1,0.33,169.98,217.07,,,0.68,,,0.0
2021-12-09 05:00:00,2021-12-09 06:00:00,241.5,356.25,,42.44,,44.91,2.41,1.39,15.08,2.74,,,,89.1,0.33,160.33,216.8,,,0.68,,,0.0
2021-12-09 06:00:00,2021-12-09 07:00:00,528.4,789.7,,41.81,,42.71,2.39,1.39,15.1,2.71,,,,89.1,0.29,176.65,217.2,,,0.68,,,0.0
2021-12-09 07:00:00,2021-12-09 08:00:00,321.1,466.6,,41.56,,41.12,2.29,1.39,15.1,2.63,,,,89.1,0.37,240.09,217.05,,,0.68,,,0.0
2021-12-09 08:00:00,2021-12-09 09:00:00,152.37,226.07,,45.69,,42.73,2.37,1.38,15.16,2.75,,,,89.1,0.43,208.16,217.35,,,0.68,,,0.0
2021-12-09 09:00:00,2021-12-09 10:00:00,119.67,184.77,,69.72,,41.77,2.44,1.38,15.17,2.7,,,,83.74,0.77,143.48,217.4,,,0.68,,,0.0
2021-12-09 10:00:00,2021-12-09 11:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-09 11:00:00,2021-12-09 12:00:00,115.55,167.85,,85.38,,42.88,2.24,1.31,15.69,2.73,,,,52.68,1.8,183.77,220.08,,,0.68,,,0.0
2021-12-09 12:00:00,2021-12-09 13:00:00,104.6,151.95,,73.38,,43.92,2.25,1.23,16.84,2.8,,,,47.26,2.09,6.08,220.45,,,0.68,,,0.0
2021-12-09 13:00:00,2021-12-09 14:00:00,74.6,116.5,,55.17,,42.63,2.27,1.22,16.99,2.73,,,,45.73,1.76,238.77,220.37,,,0.68,,,0.0
2021-12-09 14:00:00,2021-12-09 15:00:00,78.95,125.45,,45.11,,38.77,2.21,1.25,16.42,2.69,,,,46.26,,353.9,220.15,,,0.68,,,0.0
2021-12-09 15:00:00,2021-12-09 16:00:00,95.4,148.2,,49.83,,39.78,2.5,1.25,16.32,2.67,,,,48.61,,350.44,220.2,,,0.68,,,0.0
2021-12-09 16:00:00,2021-12-09 17:00:00,55.95,91.25,,110.5,,39.28,2.75,1.27,15.91,2.57,,,,61.91,0.64,352.73,219.75,,,0.68,,,0.0
2021-12-09 17:00:00,2021-12-09 18:00:00,97.0,153.97,,106.7,,43.27,2.78,1.29,15.8,2.6,,,,74.55,0.57,265.22,219.55,,,0.68,,,0.0
2021-12-09 18:00:00,2021-12-09 19:00:00,102.5,162.2,,101.56,,54.44,2.75,1.32,15.75,2.63,,,,,0.47,350.4,219.25,,,0.68,,,0.0
2021-12-09 19:00:00,2021-12-09 20:00:00,,,,91.28,,59.23,2.72,1.35,15.8,2.74,,,,,0.19,178.29,219.0,,,0.68,,,0.0
2021-12-09 20:00:00,2021-12-09 21:00:00,,,,80.14,,72.31,2.55,1.37,15.75,2.78,,,,,0.56,343.31,218.83,,,0.68,,,0.0
2021-12-09 21:00:00,2021-12-09 22:00:00,,,,71.61,,76.11,2.54,1.38,15.77,2.76,,,,,0.63,335.59,218.25,,,0.68,,,0.0
2021-12-09 22:00:00,2021-12-09 23:00:00,,,,59.0,,72.1,2.39,1.4,15.18,2.63,,,,,0.58,324.61,217.6,,,0.68,,,0.0
2021-12-09 23:00:00,2021-12-10 00:00:00,,,,32.12,,70.34,4.87,1.39,15.24,2.66,,,,,0.42,301.87,217.45,,,0.68,,,0.0
2021-12-10 00:00:00,2021-12-10 01:00:00,,,,52.86,,59.05,2.29,1.39,15.05,2.59,,,,,0.33,286.57,217.4,,,0.68,,,0.0
2021-12-10 01:00:00,2021-12-10 02:00:00,,,,56.99,,55.46,2.32,1.38,15.18,2.61,,,,,0.36,290.77,217.4,,,0.68,,,0.0
2021-12-10 02:00:00,2021-12-10 03:00:00,,,,45.56,,50.68,2.34,1.38,15.09,2.56,,,,,0.3,292.99,217.25,,,0.68,,,0.0
2021-12-10 03:00:00,2021-12-10 04:00:00,,,,42.44,,49.26,2.29,1.38,15.1,2.57,,,,,0.23,249.6,217.3,,,0.68,,,0.0
2021-12-10 04:00:00,2021-12-10 05:00:00,,,,40.85,,45.83,2.29,1.38,15.07,2.51,,,,,0.26,243.66,217.17,,,0.68,,,0.0
2021-12-10 05:00:00,2021-12-10 06:00:00,,,,40.14,,42.12,2.28,1.37,15.08,2.54,,,,,0.24,252.99,217.1,,,0.68,,,0.0
