From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),RH (%),WS (m/s),WD (degree),BP (mmHg),Xylene (ug/m3),AT (degree C),RF (mm)
2022-04-09 09:00:00,2022-04-09 10:00:00,79.45,304.57,2.91,9.28,11.07,23.01,18.77,1.62,10.96,0.84,7.94,1.96,4.36,27.23,2.34,300.95,,2.66,40.58,0.0
2022-04-09 10:00:00,2022-04-09 11:00:00,164.58,274.8,1.82,9.73,11.38,23.36,17.74,1.26,5.54,0.67,6.55,1.63,3.54,24.17,2.29,291.73,,2.19,42.34,0.0
2022-04-09 11:00:00,2022-04-09 12:00:00,55.48,149.7,6.09,10.6,16.69,29.08,20.48,1.27,10.14,0.57,5.79,1.38,2.9,23.0,2.62,308.95,,1.79,43.03,0.0
2022-04-09 12:00:00,2022-04-09 13:00:00,65.5,233.35,7.56,9.22,16.79,30.85,22.56,1.18,10.37,0.58,7.77,1.56,3.06,23.33,2.56,297.41,,1.88,44.08,0.0
2022-04-09 13:00:00,2022-04-09 14:00:00,134.12,552.85,5.68,11.27,16.81,26.9,18.48,1.05,16.64,0.59,8.09,1.5,2.82,22.29,2.69,301.98,,1.84,44.87,0.0
2022-04-09 14:00:00,2022-04-09 15:00:00,74.6,236.9,3.81,9.88,13.29,25.55,23.0,1.02,29.12,0.53,7.72,1.18,2.47,22.13,2.57,302.51,,1.5,44.52,0.0
2022-04-09 15:00:00,2022-04-09 16:00:00,7.2,159.8,2.33,10.46,12.58,23.88,13.55,0.95,16.46,0.43,6.29,0.85,2.05,21.57,2.66,320.15,,1.19,44.46,0.0
2022-04-09 16:00:00,2022-04-09 17:00:00,18.1,137.17,6.64,9.53,16.13,29.37,9.12,1.04,71.41,0.42,7.21,0.87,2.18,21.53,2.78,311.83,,1.25,44.05,0.0
2022-04-09 17:00:00,2022-04-09 18:00:00,32.5,136.18,3.65,9.46,13.1,24.68,8.68,1.24,38.04,0.39,6.51,0.87,2.25,22.08,2.66,327.44,,1.37,43.0,0.0
2022-04-09 18:00:00,2022-04-09 19:00:00,51.5,155.65,3.57,9.03,11.8,24.55,12.69,2.03,115.89,0.36,5.21,0.85,2.46,24.61,2.15,327.3,,1.48,40.57,0.0
2022-04-09 19:00:00,2022-04-09 20:00:00,120.42,212.35,6.6,9.52,16.11,27.89,16.03,3.43,58.16,0.45,7.05,1.42,4.12,28.06,2.21,327.21,,2.39,38.02,0.0
2022-04-09 20:00:00,2022-04-09 21:00:00,100.57,351.35,3.84,10.5,14.32,25.93,20.4,3.95,50.32,0.65,9.16,2.58,7.43,29.76,2.16,326.64,,4.57,37.17,0.0
2022-04-09 21:00:00,2022-04-09 22:00:00,119.6,481.43,3.92,11.35,15.26,25.39,17.94,3.75,34.74,0.74,9.09,2.75,7.85,31.59,2.2,326.13,,5.14,36.21,0.0
2022-04-09 22:00:00,2022-04-09 23:00:00,102.48,485.38,6.34,9.75,15.88,27.31,27.15,3.76,29.55,0.75,9.59,2.74,7.71,30.16,2.17,326.2,,5.05,36.78,0.0
2022-04-09 23:00:00,2022-04-10 00:00:00,86.4,425.53,6.0,9.87,15.85,28.26,32.13,3.29,35.42,0.85,9.94,2.97,8.37,29.65,2.2,325.74,,5.01,36.55,0.0
2022-04-10 00:00:00,2022-04-10 01:00:00,84.12,388.15,4.26,17.21,12.24,25.64,10.5,2.89,70.56,0.92,10.67,3.12,7.81,32.05,2.17,325.19,,5.07,34.94,0.0
2022-04-10 01:00:00,2022-04-10 02:00:00,75.7,388.9,6.76,19.3,13.68,26.09,10.67,2.34,37.4,0.97,10.67,3.01,7.46,32.13,2.25,325.18,,4.82,34.79,0.0
2022-04-10 02:00:00,2022-04-10 03:00:00,64.62,330.75,4.72,18.52,13.23,24.42,9.46,2.0,37.59,0.99,10.95,2.93,7.19,32.69,2.35,325.02,,4.52,34.7,0.0
2022-04-10 03:00:00,2022-04-10 04:00:00,64.18,306.58,5.43,17.76,13.52,26.31,7.51,1.88,92.25,1.09,11.8,3.08,6.99,34.04,2.3,323.92,,4.46,34.4,0.0
2022-04-10 04:00:00,2022-04-10 05:00:00,80.9,259.77,5.75,20.29,15.22,27.94,9.79,1.85,59.9,0.93,9.22,2.29,5.74,34.16,2.22,310.52,,3.75,33.83,0.0
2022-04-10 05:00:00,2022-04-10 06:00:00,49.47,392.8,6.86,20.04,15.99,26.83,16.59,1.46,45.55,0.87,8.45,2.08,5.18,32.13,2.28,297.8,,3.42,33.03,0.0
2022-04-10 06:00:00,2022-04-10 07:00:00,159.9,344.98,5.39,16.2,12.56,25.25,12.31,1.42,64.21,0.77,7.44,1.72,4.45,33.71,2.44,304.69,,2.9,32.87,0.0
2022-04-10 07:00:00,2022-04-10 08:00:00,38.73,367.2,9.77,16.73,16.57,29.71,12.43,1.47,19.6,0.73,7.16,1.57,4.01,32.9,2.44,298.97,,2.69,34.25,0.0
2022-04-10 08:00:00,2022-04-10 09:00:00,59.22,347.3,4.74,17.57,12.87,26.17,9.24,1.52,30.8,0.71,7.26,1.47,3.65,31.93,2.48,307.12,,2.44,36.85,0.0
2022-04-10 09:00:00,2022-04-10 10:00:00,82.3,362.1,7.7,18.61,15.87,27.49,6.46,1.48,2.32,0.65,6.63,1.28,3.3,30.18,2.41,293.48,,2.18,39.77,0.0
2022-04-10 10:00:00,2022-04-10 11:00:00,69.2,279.5,8.75,15.81,14.74,26.23,6.79,1.4,25.55,0.59,5.92,1.08,2.83,28.71,2.41,297.69,,1.98,41.05,0.0
2022-04-10 11:00:00,2022-04-10 12:00:00,84.75,226.98,7.14,22.15,16.45,27.87,7.44,1.14,27.16,0.53,5.46,0.97,2.58,25.81,2.58,304.13,,1.76,42.38,0.0
2022-04-10 12:00:00,2022-04-10 13:00:00,45.58,335.95,6.55,19.3,14.93,26.42,6.62,0.98,2.78,0.56,7.01,1.1,2.62,23.36,2.63,304.54,,1.81,43.78,0.0
2022-04-10 13:00:00,2022-04-10 14:00:00,30.52,522.48,4.04,17.81,11.7,24.21,6.01,0.95,11.03,0.49,6.05,0.98,2.46,22.34,2.57,302.72,,1.64,44.0,0.0
2022-04-10 14:00:00,2022-04-10 15:00:00,36.58,166.85,4.7,15.88,11.92,26.7,6.69,0.94,52.87,0.47,6.51,0.9,2.22,22.36,2.58,316.36,,1.5,44.11,0.0
2022-04-10 15:00:00,2022-04-10 16:00:00,52.17,166.28,5.82,18.53,14.36,27.46,6.29,0.96,71.04,0.42,5.73,0.74,2.03,21.92,2.62,311.0,,1.3,44.06,0.0
2022-04-10 16:00:00,2022-04-10 17:00:00,38.12,141.7,5.42,18.99,14.38,26.62,8.72,0.95,55.69,0.36,5.47,0.67,1.88,21.66,2.85,333.06,,1.22,43.39,0.0
2022-04-10 17:00:00,2022-04-10 18:00:00,42.42,158.55,5.12,20.68,14.73,25.63,5.56,1.07,57.75,0.35,5.12,0.6,1.69,22.5,2.63,322.81,,1.12,42.57,0.0
2022-04-10 18:00:00,2022-04-10 19:00:00,43.08,142.68,8.64,19.52,15.85,27.57,5.98,1.67,69.92,0.33,4.75,0.61,1.86,25.31,2.21,309.44,,1.15,40.24,0.0
2022-04-10 19:00:00,2022-04-10 20:00:00,50.15,196.72,5.56,19.52,14.6,26.15,6.67,2.3,55.29,0.36,5.28,0.88,2.5,27.86,2.13,306.67,,1.56,38.28,0.0
2022-04-10 20:00:00,2022-04-10 21:00:00,60.3,298.8,4.31,18.16,12.81,25.45,7.35,3.02,145.09,0.64,7.29,1.94,4.75,30.04,2.12,306.71,,2.9,36.91,0.0
2022-04-10 21:00:00,2022-04-10 22:00:00,89.73,372.93,6.62,15.56,13.44,26.21,6.7,3.0,72.44,0.77,8.75,2.76,6.34,30.45,2.33,308.63,,3.93,37.07,0.0
2022-04-10 22:00:00,2022-04-10 23:00:00,64.02,364.23,4.04,20.93,13.49,24.17,8.98,2.52,52.0,0.73,7.92,2.56,6.22,30.48,2.24,309.71,,3.87,36.52,0.0
2022-04-10 23:00:00,2022-04-11 00:00:00,46.7,329.8,5.05,10.54,14.42,26.96,9.97,2.52,26.91,0.7,7.77,2.39,5.8,32.48,2.21,309.68,,3.71,35.16,0.0
2022-04-11 00:00:00,2022-04-11 01:00:00,81.92,333.78,6.04,10.45,14.88,25.5,10.14,2.15,26.88,0.71,7.43,2.13,5.25,32.84,2.22,309.6,,3.37,34.34,0.0
2022-04-11 01:00:00,2022-04-11 02:00:00,50.0,338.27,3.93,10.54,13.31,24.23,9.87,1.83,21.33,0.72,7.13,1.96,4.96,32.54,2.24,309.56,,3.24,34.33,0.0
2022-04-11 02:00:00,2022-04-11 03:00:00,35.05,311.85,6.88,9.56,12.76,24.18,12.55,1.69,23.41,0.65,6.92,1.8,4.66,32.85,2.28,276.06,,2.92,34.04,0.0
2022-04-11 03:00:00,2022-04-11 04:00:00,47.17,317.0,6.59,10.1,15.28,27.29,16.99,1.55,25.43,0.67,6.58,1.55,4.04,32.22,2.25,268.53,,2.6,33.66,0.0
2022-04-11 04:00:00,2022-04-11 05:00:00,33.65,329.82,5.18,10.45,14.59,25.05,15.68,1.5,22.02,0.66,6.15,1.38,3.61,32.81,2.13,269.8,,2.37,33.34,0.0
2022-04-11 05:00:00,2022-04-11 06:00:00,37.35,344.97,7.88,7.55,13.85,25.99,13.39,1.53,19.33,0.62,6.12,1.29,3.4,33.78,2.09,269.65,,2.12,32.91,0.0
2022-04-11 06:00:00,2022-04-11 07:00:00,93.48,371.25,7.14,9.26,14.97,27.29,11.77,1.65,23.79,0.55,5.5,1.07,2.95,35.14,2.09,269.94,,1.82,33.09,0.0
2022-04-11 07:00:00,2022-04-11 08:00:00,18.88,389.47,3.01,10.46,11.82,23.1,13.49,1.94,36.98,0.54,5.27,0.97,2.75,32.51,2.13,270.36,,1.7,35.79,0.0
2022-04-11 08:00:00,2022-04-11 09:00:00,38.3,418.2,5.77,10.54,15.01,28.16,14.09,1.95,36.82,0.59,5.72,0.97,2.69,30.15,2.11,292.93,,1.68,37.69,0.0
2022-04-11 09:00:00,2022-04-11 10:00:00,90.8,424.45,6.52,11.83,16.61,27.07,10.48,1.57,1.41,0.54,4.62,0.77,2.3,28.78,2.12,291.86,,1.37,38.57,0.0
2022-04-11 10:00:00,2022-04-11 11:00:00,59.55,297.27,7.54,11.59,17.46,29.78,8.49,1.45,1.16,0.46,4.26,0.64,1.96,26.63,1.78,310.11,,1.08,40.08,0.0
2022-04-11 11:00:00,2022-04-11 12:00:00,30.37,240.43,6.74,12.31,18.05,30.6,7.84,1.24,1.31,0.48,4.87,0.71,1.85,24.86,1.12,292.04,,1.07,40.43,0.0
2022-04-11 12:00:00,2022-04-11 13:00:00,72.4,185.47,,10.44,14.94,26.44,,1.1,,0.38,4.01,0.57,1.5,23.74,1.36,297.43,,0.8,41.07,0.0
2022-04-11 13:00:00,2022-04-11 14:00:00,127.25,268.57,,11.9,6.99,4.08,5.46,1.04,,0.31,3.89,0.39,1.08,22.85,1.61,308.07,,0.57,41.77,0.0
2022-04-11 14:00:00,2022-04-11 15:00:00,,252.6,8.89,11.58,18.63,30.17,3.34,,,0.28,4.07,0.35,1.03,21.34,1.34,326.22,,0.6,41.77,0.0
2022-04-11 15:00:00,2022-04-11 16:00:00,17.6,193.82,6.2,9.97,14.9,27.93,2.57,0.3,8.92,0.25,4.05,0.35,1.19,20.04,1.81,316.42,,0.62,41.89,0.0
2022-04-11 16:00:00,2022-04-11 17:00:00,46.9,182.55,5.52,12.3,17.16,24.33,2.83,0.33,36.12,0.24,4.61,0.38,1.33,20.89,1.67,298.97,,0.73,41.4,0.0
2022-04-11 17:00:00,2022-04-11 18:00:00,27.9,183.03,6.1,10.15,15.0,28.34,3.19,0.66,50.14,0.24,5.11,0.45,1.61,21.97,1.59,299.01,,0.81,40.26,0.0
2022-04-11 18:00:00,2022-04-11 19:00:00,112.38,197.52,6.28,11.51,16.53,29.94,3.96,1.31,45.23,0.24,4.53,0.48,1.81,23.52,0.87,288.27,,0.96,37.63,0.0
2022-04-11 19:00:00,2022-04-11 20:00:00,136.9,267.27,6.56,8.4,13.39,29.84,4.93,1.97,21.29,0.33,5.75,0.88,2.96,24.56,0.53,290.1,,1.72,36.43,0.0
2022-04-11 20:00:00,2022-04-11 21:00:00,118.92,393.27,6.9,10.81,16.33,30.48,6.46,2.96,22.75,0.67,8.08,1.68,4.74,26.26,0.56,290.06,,2.9,35.42,0.0
2022-04-11 21:00:00,2022-04-11 22:00:00,170.12,465.43,6.48,12.58,14.19,28.37,5.37,3.58,29.66,0.95,9.35,2.41,6.79,28.31,0.48,290.05,,3.96,34.39,0.0
2022-04-11 22:00:00,2022-04-11 23:00:00,163.6,484.7,7.9,9.5,15.5,29.31,7.1,2.75,14.03,1.15,10.05,2.6,7.3,28.07,0.51,288.47,,4.52,33.92,0.0
2022-04-11 23:00:00,2022-04-12 00:00:00,51.63,379.5,6.95,17.9,14.91,28.53,22.19,1.82,12.28,1.52,11.92,2.99,7.93,26.02,1.2,293.07,,4.89,34.14,0.0
2022-04-12 00:00:00,2022-04-12 01:00:00,102.98,366.45,8.92,20.12,17.66,30.72,11.18,1.83,13.52,1.32,9.57,2.5,6.89,28.38,0.93,290.36,,4.16,33.12,0.0
2022-04-12 01:00:00,2022-04-12 02:00:00,146.12,397.23,5.09,18.19,13.58,27.29,8.63,1.8,16.58,1.2,8.97,2.38,6.14,34.04,0.97,290.75,,3.75,30.89,0.0
2022-04-12 02:00:00,2022-04-12 03:00:00,119.88,516.83,6.0,19.03,14.76,28.54,9.81,1.56,19.59,0.95,8.62,2.04,5.25,34.37,0.98,291.18,,3.16,30.47,0.0
2022-04-12 03:00:00,2022-04-12 04:00:00,120.43,527.3,6.38,17.65,13.47,28.42,15.09,1.34,21.95,0.81,8.53,1.81,4.52,31.9,1.04,291.62,,2.76,30.74,0.0
2022-04-12 04:00:00,2022-04-12 05:00:00,104.7,511.88,7.19,20.04,16.25,30.39,13.78,1.04,21.65,0.82,8.32,1.64,3.97,29.94,1.15,291.63,,2.42,31.24,0.0
2022-04-12 05:00:00,2022-04-12 06:00:00,62.5,407.83,8.73,19.14,17.0,31.27,10.3,0.62,16.73,0.74,7.11,1.33,3.35,28.14,1.26,278.46,,2.09,31.75,0.0
2022-04-12 06:00:00,2022-04-12 07:00:00,50.42,304.45,7.0,20.98,16.58,30.04,13.65,0.72,21.54,0.66,6.4,1.14,2.89,29.0,1.59,283.68,,1.77,31.75,0.0
2022-04-12 07:00:00,2022-04-12 08:00:00,76.05,294.35,6.12,20.05,15.04,27.11,8.3,0.61,61.18,0.61,6.01,1.03,2.67,28.23,1.91,288.13,,1.69,33.69,0.0
2022-04-12 08:00:00,2022-04-12 09:00:00,44.62,269.57,7.51,20.43,16.7,30.46,5.12,0.47,79.22,0.57,5.67,0.94,2.51,27.03,1.65,288.58,,1.56,34.58,0.0
2022-04-12 09:00:00,2022-04-12 10:00:00,22.53,246.87,5.68,20.13,14.94,29.32,5.61,0.54,8.61,0.37,4.0,0.57,1.73,27.58,1.6,281.41,,1.04,35.9,0.0
2022-04-12 10:00:00,2022-04-12 11:00:00,34.12,269.93,7.29,17.98,15.21,30.48,5.97,0.49,14.71,0.38,4.28,0.52,1.56,26.64,1.73,288.62,,0.96,37.29,0.0
2022-04-12 11:00:00,2022-04-12 12:00:00,53.0,295.12,7.25,18.23,15.24,29.36,4.63,0.74,7.28,0.34,3.54,0.41,1.34,25.65,1.2,283.48,,0.83,37.9,0.0
2022-04-12 12:00:00,2022-04-12 13:00:00,39.92,265.95,5.44,18.35,13.96,27.87,3.66,1.32,65.22,0.33,4.21,0.46,1.43,24.53,1.31,285.58,,0.89,39.11,0.0
2022-04-12 13:00:00,2022-04-12 14:00:00,25.93,240.6,5.02,18.81,13.8,27.78,3.33,1.29,43.47,0.29,4.67,0.46,1.38,24.09,1.31,284.45,,0.83,38.77,0.0
2022-04-12 14:00:00,2022-04-12 15:00:00,50.3,223.22,9.27,17.33,16.48,30.74,3.43,1.29,69.44,0.28,4.33,0.41,1.27,24.48,1.0,283.06,,0.8,38.53,0.0
2022-04-12 15:00:00,2022-04-12 16:00:00,37.65,209.65,6.81,19.26,14.52,27.44,3.04,1.28,33.86,0.27,3.79,0.38,1.22,24.12,0.8,274.33,,0.77,38.1,0.0
2022-04-12 16:00:00,2022-04-12 17:00:00,46.08,197.6,7.87,18.4,15.44,28.98,3.62,1.51,49.26,0.29,4.07,0.41,1.32,24.98,0.71,275.75,,0.83,37.85,0.0
2022-04-12 17:00:00,2022-04-12 18:00:00,60.5,212.6,6.56,17.05,12.58,24.29,3.54,1.75,63.77,0.3,4.33,0.53,1.85,26.61,0.96,280.93,,1.05,36.87,0.0
2022-04-12 18:00:00,2022-04-12 19:00:00,49.72,269.88,7.46,16.34,14.29,28.33,2.81,2.05,42.01,0.35,4.87,0.72,2.55,27.65,1.37,276.98,,1.39,37.18,0.0
2022-04-12 19:00:00,2022-04-12 20:00:00,113.55,257.03,7.52,17.57,15.22,29.11,3.33,2.54,35.47,0.41,4.05,0.67,2.35,29.59,1.01,276.44,,1.41,35.67,0.0
2022-04-12 20:00:00,2022-04-12 21:00:00,86.65,269.58,6.13,18.13,14.28,29.55,3.36,3.31,32.94,0.66,5.64,1.12,3.21,30.99,1.19,276.37,,1.95,34.59,0.0
2022-04-12 21:00:00,2022-04-12 22:00:00,48.85,345.35,6.28,17.96,14.43,27.89,3.0,3.68,28.79,0.68,5.91,1.57,4.32,32.88,1.34,277.81,,2.81,33.72,0.0
2022-04-12 22:00:00,2022-04-12 23:00:00,87.17,503.83,2.31,18.88,11.55,25.71,2.72,3.38,31.85,0.7,5.83,1.61,4.53,33.91,1.42,276.63,,2.96,33.84,0.0
2022-04-12 23:00:00,2022-04-13 00:00:00,78.87,492.7,7.59,19.45,16.26,29.41,2.37,3.1,28.39,0.66,5.31,1.56,4.62,33.82,1.44,278.74,,2.92,33.7,0.0
2022-04-13 00:00:00,2022-04-13 01:00:00,80.2,542.2,3.56,17.64,12.08,26.86,2.26,4.33,86.27,0.68,5.14,1.47,4.37,34.93,1.2,278.41,,2.82,32.65,0.0
2022-04-13 01:00:00,2022-04-13 02:00:00,67.35,464.02,4.91,18.34,13.53,28.19,2.44,3.73,120.94,0.69,5.54,1.41,4.11,35.64,1.54,279.56,,2.75,32.2,0.0
2022-04-13 02:00:00,2022-04-13 03:00:00,74.25,457.1,8.82,18.59,16.8,31.17,2.65,4.56,76.19,0.74,5.58,1.35,4.02,41.22,1.42,279.11,,2.54,30.79,0.0
2022-04-13 03:00:00,2022-04-13 04:00:00,92.03,490.92,2.81,17.54,10.36,24.55,2.83,4.94,87.09,0.73,5.16,1.31,3.95,44.87,1.34,278.88,,2.48,30.17,0.0
2022-04-13 04:00:00,2022-04-13 05:00:00,62.1,707.15,7.17,16.34,14.25,29.51,2.68,4.34,127.33,0.67,4.74,1.21,3.71,48.8,1.26,279.66,,2.44,29.12,0.0
2022-04-13 05:00:00,2022-04-13 06:00:00,72.68,657.77,3.79,18.93,12.84,25.9,3.66,4.57,102.63,0.68,4.72,1.2,3.69,45.03,1.34,277.37,,2.4,29.61,0.0
2022-04-13 06:00:00,2022-04-13 07:00:00,60.63,591.93,5.02,18.93,13.8,27.64,3.54,4.89,119.56,0.72,5.35,1.34,4.0,46.28,1.89,282.16,,2.53,31.13,0.0
2022-04-13 07:00:00,2022-04-13 08:00:00,76.42,653.75,2.75,17.75,11.5,24.94,3.35,3.96,108.8,0.75,5.44,1.34,3.97,40.29,2.17,280.76,,2.46,34.35,0.0
2022-04-13 08:00:00,2022-04-13 09:00:00,118.27,665.62,4.42,18.46,13.08,28.03,3.25,3.96,59.74,0.72,5.46,1.31,3.62,36.11,2.17,276.66,,2.29,35.78,0.0
2022-04-13 09:00:00,2022-04-13 10:00:00,95.2,653.97,4.84,20.4,14.55,28.17,4.32,2.6,53.96,0.65,5.06,1.24,3.23,28.98,1.85,285.2,,2.05,37.46,0.0
2022-04-13 10:00:00,2022-04-13 11:00:00,92.27,473.08,8.39,26.12,20.3,32.18,6.01,1.98,59.17,0.41,3.68,0.79,1.91,25.57,1.82,285.03,,1.17,38.12,0.0
2022-04-13 11:00:00,2022-04-13 12:00:00,66.5,253.75,5.47,14.66,15.07,29.02,5.1,1.8,85.74,0.28,3.43,0.57,1.42,25.33,1.18,282.12,,0.78,38.42,0.0
2022-04-13 12:00:00,2022-04-13 13:00:00,39.38,352.48,6.82,15.67,10.03,23.54,4.89,1.75,43.45,0.31,3.48,0.55,1.23,25.42,1.37,283.19,,0.71,39.36,0.0
2022-04-13 13:00:00,2022-04-13 14:00:00,73.8,526.93,5.29,19.62,16.62,28.63,4.08,1.6,76.67,0.32,4.22,0.54,1.19,24.07,1.73,279.45,,0.66,40.1,0.0
2022-04-13 14:00:00,2022-04-13 15:00:00,22.13,241.43,,,,,2.48,1.52,124.18,0.23,3.4,0.32,0.86,22.74,1.82,278.0,,0.5,39.9,0.0
2022-04-13 15:00:00,2022-04-13 16:00:00,54.58,314.8,5.2,18.66,16.96,29.88,2.82,1.57,113.78,0.19,3.0,0.24,0.74,23.03,2.04,284.74,,0.45,40.04,0.0
2022-04-13 16:00:00,2022-04-13 17:00:00,59.33,243.53,3.27,17.41,9.28,24.65,2.36,1.57,101.33,0.23,3.38,0.27,0.94,23.28,2.27,281.89,,0.5,40.64,0.0
2022-04-13 17:00:00,2022-04-13 18:00:00,82.88,204.25,8.46,22.26,18.72,32.3,2.62,1.59,121.8,0.29,3.56,0.26,0.87,24.43,1.92,277.3,,0.51,39.32,0.0
2022-04-13 18:00:00,2022-04-13 19:00:00,80.28,223.5,4.98,17.77,13.11,26.04,2.41,2.29,24.25,0.36,3.76,0.26,0.89,26.05,1.82,279.22,,0.53,38.26,0.0
2022-04-13 19:00:00,2022-04-13 20:00:00,75.8,229.93,7.78,19.96,15.34,29.67,2.93,3.11,20.02,0.51,4.61,0.49,1.72,28.23,1.68,277.77,,0.96,36.39,0.0
2022-04-13 20:00:00,2022-04-13 21:00:00,72.68,279.48,7.07,20.19,16.22,28.47,3.83,3.92,31.33,0.71,6.21,1.02,3.02,29.48,1.85,280.31,,1.83,36.17,0.0
2022-04-13 21:00:00,2022-04-13 22:00:00,92.0,362.42,7.23,18.55,15.13,28.69,7.72,4.51,41.24,0.92,7.49,1.53,4.41,30.16,1.74,288.27,,2.73,35.55,0.0
2022-04-13 22:00:00,2022-04-13 23:00:00,103.4,446.07,6.75,20.93,16.29,31.73,10.0,3.96,7.79,1.03,8.14,1.89,5.07,30.57,1.94,286.83,,3.17,35.09,0.0
2022-04-13 23:00:00,2022-04-14 00:00:00,144.13,572.27,4.5,10.39,13.77,28.0,10.5,2.02,11.22,1.0,8.14,2.06,5.35,29.82,2.2,285.21,,3.17,35.3,0.0
2022-04-14 00:00:00,2022-04-14 01:00:00,130.85,614.55,4.23,19.73,11.77,25.44,12.25,1.38,16.78,0.95,7.62,1.75,4.46,30.47,2.23,291.55,,2.79,34.7,0.0
2022-04-14 01:00:00,2022-04-14 02:00:00,103.0,486.55,9.13,16.69,16.72,30.69,6.87,1.35,16.41,0.85,7.23,1.53,3.87,30.55,2.19,293.85,,2.43,34.67,0.0
2022-04-14 02:00:00,2022-04-14 03:00:00,91.7,421.9,5.47,18.72,13.38,26.78,4.29,1.26,22.26,0.69,5.95,1.01,2.68,31.63,2.32,290.47,,1.74,33.9,0.0
2022-04-14 03:00:00,2022-04-14 04:00:00,79.22,402.5,5.57,20.06,14.3,28.29,4.88,1.3,16.79,0.57,6.2,0.77,1.98,32.83,2.5,297.08,,1.23,34.08,0.0
2022-04-14 04:00:00,2022-04-14 05:00:00,91.88,382.7,6.33,20.19,15.64,28.46,5.76,1.31,17.25,0.35,3.66,0.38,1.17,33.29,2.62,291.92,,0.75,33.77,0.0
2022-04-14 05:00:00,2022-04-14 06:00:00,61.68,389.68,6.62,20.28,15.92,30.38,5.66,1.37,13.95,0.32,3.61,0.34,1.06,33.6,2.52,287.7,,0.72,33.75,0.0
2022-04-14 06:00:00,2022-04-14 07:00:00,60.15,366.18,5.31,15.99,11.76,26.64,5.93,1.46,26.48,0.28,3.54,0.34,1.08,34.51,2.61,289.11,,0.71,33.71,0.0
2022-04-14 07:00:00,2022-04-14 08:00:00,54.18,367.27,4.49,18.11,12.42,26.35,6.22,1.48,108.15,0.29,3.34,0.31,1.02,34.91,2.55,290.12,,0.71,34.41,0.0
2022-04-14 08:00:00,2022-04-14 09:00:00,60.8,365.07,3.11,18.61,11.71,27.65,4.89,1.47,96.52,0.27,3.49,0.32,1.04,34.96,2.62,290.52,,0.73,35.53,0.0
2022-04-14 09:00:00,2022-04-14 10:00:00,68.0,374.62,9.53,19.45,17.8,32.34,4.63,1.5,82.13,0.3,3.47,0.3,0.95,33.71,2.61,295.03,,0.68,36.82,0.0
2022-04-14 10:00:00,2022-04-14 11:00:00,59.9,362.98,7.13,19.24,15.66,31.37,4.62,1.52,68.05,0.28,3.28,0.27,0.89,33.27,2.57,294.96,,0.6,38.25,0.0
2022-04-14 11:00:00,2022-04-14 12:00:00,26.43,237.78,6.69,20.46,16.06,30.52,4.97,1.53,91.53,0.28,3.06,0.24,0.86,31.62,2.54,294.58,,0.6,39.9,0.0
2022-04-14 12:00:00,2022-04-14 13:00:00,50.97,343.57,4.43,21.35,14.42,28.7,5.72,1.41,86.09,0.28,3.69,0.3,1.0,29.44,2.57,294.83,,0.66,41.21,0.0
2022-04-14 13:00:00,2022-04-14 14:00:00,35.53,691.38,8.3,19.73,16.88,31.89,5.39,1.29,32.49,0.27,2.93,0.24,0.84,26.28,2.47,293.88,,0.58,41.94,0.0
2022-04-14 14:00:00,2022-04-14 15:00:00,24.7,359.65,2.69,18.1,11.66,26.06,6.46,1.28,59.17,0.3,4.17,0.31,0.98,26.07,2.53,296.07,,0.67,42.27,0.0
2022-04-14 15:00:00,2022-04-14 16:00:00,18.55,156.97,4.5,17.92,12.77,25.96,4.17,1.33,38.11,0.3,4.44,0.33,1.06,25.91,2.61,297.7,,0.69,42.19,0.0
2022-04-14 16:00:00,2022-04-14 17:00:00,34.17,203.57,6.2,18.26,13.65,27.86,4.14,1.29,85.27,0.27,3.36,0.25,0.91,26.09,2.58,293.62,,0.59,41.89,0.0
2022-04-14 17:00:00,2022-04-14 18:00:00,34.1,163.67,6.84,20.12,15.74,28.98,4.15,1.47,92.84,0.26,3.45,0.26,0.98,26.0,2.44,286.25,,0.62,41.26,0.0
2022-04-14 18:00:00,2022-04-14 19:00:00,35.85,351.75,4.74,16.05,11.74,26.45,3.32,1.73,30.74,0.28,3.61,0.31,1.07,26.53,2.24,283.6,,0.69,40.02,0.0
2022-04-14 19:00:00,2022-04-14 20:00:00,31.33,278.33,4.36,18.14,13.91,28.21,5.79,2.16,18.18,0.42,4.39,0.62,1.75,27.29,2.54,283.37,,1.0,38.94,0.0
2022-04-14 20:00:00,2022-04-14 21:00:00,130.05,553.38,8.06,18.95,16.33,29.63,2.69,1.3,48.08,0.66,5.33,0.97,2.52,25.8,2.9,302.7,,1.54,38.34,0.0
2022-04-14 21:00:00,2022-04-14 22:00:00,150.08,878.62,5.77,17.78,13.61,25.6,2.68,1.29,36.23,0.6,5.39,0.92,2.34,30.58,3.03,296.69,,1.46,36.02,0.0
2022-04-14 22:00:00,2022-04-14 23:00:00,67.7,552.18,7.42,16.34,14.48,27.36,3.03,1.38,36.7,0.58,5.5,0.85,2.18,35.02,3.15,292.33,,1.36,34.56,0.0
